Year,Series,Game,Date,BoxScore,Team,Won,Player,MP,FG,FGA,FG%,3P,3PA,FT,FTA,PTS,eFG%
2008,2008_nba_finals_lakers_vs_celtics,1,2008-06-05,200806050BOS,BOS,True,Leon Powe,9:19,1.0,1.0,1.000,0.0,0.0,2.0,2.0,4.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Kobe Bryant,40:28,11.0,23.0,.478,1.0,3.0,7.0,7.0,30.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Pau Gasol,40:25,8.0,12.0,.667,0.0,0.0,1.0,1.0,17.0,0.667
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Lamar Odom,32:16,5.0,11.0,.455,0.0,0.0,0.0,0.0,10.0,0.455
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Vladimir Radmanović,30:30,5.0,12.0,.417,3.0,7.0,0.0,0.0,13.0,0.542
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Derek Fisher,29:54,3.0,8.0,.375,1.0,4.0,2.0,2.0,9.0,0.438
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Sasha Vujačić,19:32,3.0,6.0,.500,2.0,3.0,0.0,0.0,8.0,0.667
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Jordan Farmar,18:06,3.0,6.0,.500,3.0,4.0,0.0,0.0,9.0,0.75
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Luke Walton,12:48,1.0,2.0,.500,0.0,0.0,0.0,0.0,2.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Ronny Turiaf,8:42,2.0,2.0,1.000,0.0,0.0,0.0,0.0,4.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,LAL,False,Trevor Ariza,7:19,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Rajon Rondo,41:50,1.0,4.0,.250,0.0,0.0,2.0,6.0,4.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Paul Pierce,41:28,9.0,16.0,.563,4.0,4.0,6.0,7.0,28.0,0.688
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Ray Allen,40:45,6.0,11.0,.545,3.0,6.0,2.0,3.0,17.0,0.682
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Kevin Garnett,39:07,7.0,19.0,.368,0.0,0.0,3.0,4.0,17.0,0.368
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Kendrick Perkins,13:41,2.0,2.0,1.000,0.0,0.0,3.0,3.0,7.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,P.J. Brown,22:37,3.0,4.0,.750,0.0,0.0,0.0,0.0,6.0,0.75
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,James Posey,19:43,2.0,3.0,.667,2.0,3.0,2.0,2.0,8.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Leon Powe,14:39,6.0,7.0,.857,0.0,0.0,9.0,13.0,21.0,0.857
2008,2008_nba_finals_lakers_vs_celtics,2,2008-06-08,200806080BOS,BOS,True,Sam Cassell,6:10,0.0,2.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Kevin Garnett,41:59,6.0,21.0,.286,0.0,0.0,1.0,2.0,13.0,0.286
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Ray Allen,41:25,8.0,13.0,.615,5.0,7.0,4.0,6.0,25.0,0.808
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Paul Pierce,31:34,2.0,14.0,.143,0.0,4.0,2.0,3.0,6.0,0.143
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Kendrick Perkins,28:27,4.0,5.0,.800,0.0,0.0,0.0,1.0,8.0,0.8
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Rajon Rondo,21:52,4.0,8.0,.500,0.0,0.0,0.0,0.0,8.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,James Posey,24:35,1.0,3.0,.333,1.0,3.0,6.0,6.0,9.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Eddie House,19:48,2.0,8.0,.250,2.0,3.0,0.0,0.0,6.0,0.375
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,P.J. Brown,17:29,1.0,4.0,.250,0.0,0.0,1.0,2.0,3.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Sam Cassell,6:51,1.0,4.0,.250,0.0,1.0,0.0,0.0,2.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,BOS,False,Leon Powe,5:59,0.0,3.0,.000,0.0,0.0,1.0,2.0,1.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Kobe Bryant,45:15,12.0,20.0,.600,1.0,2.0,11.0,18.0,36.0,0.625
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Pau Gasol,39:28,3.0,9.0,.333,0.0,0.0,3.0,8.0,9.0,0.333
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Derek Fisher,28:04,1.0,6.0,.167,0.0,1.0,4.0,4.0,6.0,0.167
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Lamar Odom,27:58,2.0,9.0,.222,0.0,1.0,0.0,0.0,4.0,0.222
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Vladimir Radmanović,12:41,1.0,4.0,.250,1.0,2.0,0.0,0.0,3.0,0.375
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Sasha Vujačić,27:36,7.0,10.0,.700,3.0,5.0,3.0,4.0,20.0,0.85
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Jordan Farmar,20:03,2.0,4.0,.500,1.0,2.0,0.0,0.0,5.0,0.625
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Ronny Turiaf,18:51,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Luke Walton,11:14,0.0,3.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,3,2008-06-10,200806100LAL,LAL,True,Trevor Ariza,8:49,2.0,3.0,.667,0.0,1.0,0.0,0.0,4.0,0.667
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Ray Allen,48:00,6.0,11.0,.545,2.0,6.0,5.0,5.0,19.0,0.636
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Paul Pierce,42:10,6.0,13.0,.462,0.0,3.0,8.0,9.0,20.0,0.462
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Kevin Garnett,37:09,7.0,14.0,.500,0.0,0.0,2.0,2.0,16.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Rajon Rondo,17:01,2.0,4.0,.500,0.0,0.0,1.0,2.0,5.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Kendrick Perkins,13:15,1.0,3.0,.333,0.0,0.0,0.0,0.0,2.0,0.333
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,James Posey,25:28,5.0,10.0,.500,4.0,8.0,4.0,4.0,18.0,0.7
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Eddie House,24:34,4.0,9.0,.444,2.0,4.0,1.0,2.0,11.0,0.556
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,P.J. Brown,14:32,1.0,4.0,.250,0.0,0.0,1.0,2.0,3.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Leon Powe,9:03,1.0,4.0,.250,0.0,0.0,1.0,2.0,3.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Sam Cassell,6:34,0.0,1.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,BOS,True,Tony Allen,2:15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Kobe Bryant,43:21,6.0,19.0,.316,0.0,2.0,5.0,6.0,17.0,0.316
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Lamar Odom,39:00,8.0,11.0,.727,0.0,1.0,3.0,4.0,19.0,0.727
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Pau Gasol,37:59,6.0,13.0,.462,0.0,0.0,5.0,7.0,17.0,0.462
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Vladimir Radmanović,26:35,3.0,8.0,.375,2.0,5.0,2.0,2.0,10.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Derek Fisher,25:20,4.0,5.0,.800,0.0,1.0,5.0,6.0,13.0,0.8
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Sasha Vujačić,23:49,1.0,9.0,.111,1.0,5.0,0.0,0.0,3.0,0.167
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Jordan Farmar,21:25,1.0,6.0,.167,1.0,3.0,0.0,0.0,3.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Ronny Turiaf,10:01,0.0,1.0,.000,0.0,0.0,0.0,2.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Trevor Ariza,8:43,2.0,2.0,1.000,1.0,1.0,1.0,2.0,6.0,1.25
2008,2008_nba_finals_lakers_vs_celtics,4,2008-06-12,200806120LAL,LAL,False,Luke Walton,3:47,1.0,3.0,.333,1.0,3.0,0.0,0.0,3.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Paul Pierce,47:58,10.0,22.0,.455,2.0,6.0,16.0,19.0,38.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Ray Allen,39:29,4.0,13.0,.308,3.0,8.0,5.0,5.0,16.0,0.423
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Kevin Garnett,33:06,6.0,11.0,.545,0.0,0.0,1.0,4.0,13.0,0.545
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Rajon Rondo,14:32,1.0,7.0,.143,0.0,0.0,1.0,2.0,3.0,0.143
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Leon Powe,4:59,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,James Posey,32:25,1.0,2.0,.500,1.0,2.0,0.0,0.0,3.0,0.75
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,P.J. Brown,24:53,2.0,5.0,.400,0.0,0.0,0.0,0.0,4.0,0.4
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Sam Cassell,18:00,4.0,8.0,.500,0.0,1.0,1.0,1.0,9.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Eddie House,13:38,2.0,5.0,.400,2.0,5.0,0.0,0.0,6.0,0.6
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,BOS,False,Tony Allen,10:59,3.0,4.0,.750,0.0,0.0,0.0,0.0,6.0,0.75
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Kobe Bryant,44:20,8.0,21.0,.381,4.0,9.0,5.0,7.0,25.0,0.476
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Pau Gasol,42:07,6.0,10.0,.600,0.0,0.0,7.0,10.0,19.0,0.6
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Lamar Odom,41:14,8.0,10.0,.800,1.0,1.0,3.0,3.0,20.0,0.85
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Derek Fisher,35:14,3.0,10.0,.300,1.0,5.0,8.0,11.0,15.0,0.35
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Vladimir Radmanović,19:13,3.0,6.0,.500,1.0,2.0,0.0,0.0,7.0,0.583
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Jordan Farmar,22:18,5.0,9.0,.556,1.0,4.0,0.0,0.0,11.0,0.611
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Sasha Vujačić,19:43,2.0,10.0,.200,0.0,5.0,0.0,0.0,4.0,0.2
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Luke Walton,10:26,1.0,2.0,.500,0.0,1.0,0.0,0.0,2.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Chris Mihm,2:46,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Ronny Turiaf,1:24,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2008,2008_nba_finals_lakers_vs_celtics,5,2008-06-15,200806150LAL,LAL,True,Trevor Ariza,1:15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Kobe Bryant,42:46,7.0,22.0,.318,3.0,9.0,5.0,5.0,22.0,0.386
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Lamar Odom,40:25,2.0,8.0,.250,0.0,1.0,10.0,16.0,14.0,0.25
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Pau Gasol,32:23,4.0,7.0,.571,0.0,0.0,3.0,4.0,11.0,0.571
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Derek Fisher,28:06,2.0,4.0,.500,0.0,2.0,3.0,3.0,7.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Vladimir Radmanović,21:30,2.0,6.0,.333,2.0,6.0,0.0,0.0,6.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Jordan Farmar,25:57,3.0,5.0,.600,3.0,4.0,3.0,4.0,12.0,0.9
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Sasha Vujačić,14:58,3.0,4.0,.750,1.0,2.0,0.0,0.0,7.0,0.875
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Luke Walton,14:02,2.0,4.0,.500,1.0,2.0,3.0,4.0,8.0,0.625
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Ronny Turiaf,10:49,1.0,1.0,1.000,0.0,0.0,0.0,0.0,2.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,LAL,False,Trevor Ariza,9:04,1.0,3.0,.333,0.0,1.0,1.0,2.0,3.0,0.333
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Paul Pierce,38:35,4.0,13.0,.308,2.0,7.0,7.0,8.0,17.0,0.385
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Kevin Garnett,35:39,10.0,18.0,.556,0.0,1.0,6.0,7.0,26.0,0.556
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Ray Allen,32:23,8.0,12.0,.667,7.0,9.0,3.0,3.0,26.0,0.958
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Rajon Rondo,31:52,8.0,20.0,.400,0.0,1.0,5.0,7.0,21.0,0.4
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Kendrick Perkins,13:25,1.0,3.0,.333,0.0,0.0,0.0,0.0,2.0,0.333
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,James Posey,26:07,4.0,4.0,1.000,3.0,3.0,0.0,0.0,11.0,1.375
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,P.J. Brown,16:11,1.0,2.0,.500,0.0,0.0,4.0,4.0,6.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Eddie House,16:08,2.0,6.0,.333,1.0,5.0,4.0,4.0,9.0,0.417
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Glen Davis,14:34,1.0,2.0,.500,0.0,0.0,1.0,2.0,3.0,0.5
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Leon Powe,9:18,3.0,5.0,.600,0.0,0.0,2.0,2.0,8.0,0.6
2008,2008_nba_finals_lakers_vs_celtics,6,2008-06-17,200806170BOS,BOS,True,Tony Allen,5:48,1.0,2.0,.500,0.0,0.0,0.0,0.0,2.0,0.5
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Rashard Lewis,35:32,2.0,10.0,.200,2.0,4.0,2.0,2.0,8.0,0.3
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Dwight Howard,34:58,1.0,6.0,.167,0.0,0.0,10.0,16.0,12.0,0.167
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Hedo Türkoğlu,33:05,3.0,11.0,.273,1.0,3.0,6.0,6.0,13.0,0.318
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Rafer Alston,24:32,2.0,9.0,.222,0.0,4.0,2.0,2.0,6.0,0.222
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Courtney Lee,22:45,3.0,10.0,.300,1.0,4.0,0.0,0.0,7.0,0.35
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Mickaël Piétrus,32:25,5.0,13.0,.385,3.0,5.0,1.0,3.0,14.0,0.5
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Jameer Nelson,23:28,3.0,9.0,.333,0.0,2.0,0.0,0.0,6.0,0.333
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Marcin Gortat,20:06,2.0,4.0,.500,0.0,0.0,0.0,0.0,4.0,0.5
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,JJ Redick,7:45,1.0,2.0,.500,1.0,1.0,0.0,0.0,3.0,0.75
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,ORL,False,Tony Battie,5:24,1.0,3.0,.333,0.0,0.0,0.0,0.0,2.0,0.333
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Kobe Bryant,37:58,16.0,34.0,.471,0.0,1.0,8.0,8.0,40.0,0.471
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Pau Gasol,37:18,7.0,12.0,.583,0.0,0.0,2.0,2.0,16.0,0.583
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Derek Fisher,32:00,4.0,6.0,.667,1.0,1.0,0.0,0.0,9.0,0.75
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Trevor Ariza,23:47,1.0,4.0,.250,1.0,2.0,0.0,0.0,3.0,0.375
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Andrew Bynum,22:23,3.0,8.0,.375,0.0,0.0,3.0,4.0,9.0,0.375
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Lamar Odom,31:39,5.0,11.0,.455,0.0,3.0,1.0,2.0,11.0,0.455
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Luke Walton,24:13,4.0,5.0,.800,0.0,0.0,1.0,2.0,9.0,0.8
2009,2009_nba_finals_magic_vs_lakers,1,2009-06-04,200906040LAL,LAL,True,Jordan Farmar,12:32,0.0,3.0,.000,0.0,1.0,0.0,0.0,0.0,0.0
